කාලයේ	O
දීත්	O
බැංකු	O
පහසුකම්	O
සැලසීම	O
මේ	O
සේවාහල්වල	O
අරමුණ	O
බව	O
ගුණරත්න	PER
මහතා	O
තවදුරටත්	O
පැවසී	O
ය	O
.	O
ආර්පිකෝ	ORG
බෙදාහැරීම්	O
අංශයේ	O
කළමනාකාර	O
අධ්‍යක්ෂක	O
මහින්ද	PER
ගලගෙදර	PER
මහතා	O
පැවසුවේ	O
,	O
සිය	O
සේවාහල්	O
තුනක්	O
හයිඩ්පාර්ක්	LOC
,	O
දෙහිවල	LOC
හා	O
බත්තරමුල්ලේ	LOC
පිහිටි	O
ආර්පිකෝ	ORG
සුපර්	ORG
සෙන්ටර්	ORG
ඇරඹීම	O
සතුටට	O
කරුණක්	O
වන්නේ	O
මෙම	O
සහසම්බන්ධතාවය	O
හේතුවෙන්	O
අදාළ	O
ආයතන	O
දෙකෙහි	O
ම	O
අනර්ඝ	O
සේවය	O
සියලු	O
ගණුදෙනුකරුවන්	O
වෙත	O
කාර්යක්ෂම	O
ලෙස	O
පිරිනැමෙන	O
නිසා	O
බව	O
යි	O
.	O
ඉහත	O
කී	O
ප්‍රදේශවල	O
ගනුදෙනුකරුවන්	O
හට	O
ආර්පිකෝ	ORG
සුපර්	ORG
සෙන්ටර්වල	ORG
සාප්පු	O
සවාරියේ	O
යෙදෙමින්	O
තම	O
බැංකු	O
අවශ්‍යතා	O
ඉටුකැර	O
ගැනීමේ	O
අවස්ථාව	O
දැන්	O
උදාවී	O
තිබේ	O
.	O
කොමර්ෂල්	ORG
බැංකුවේ	O
පරිගණකගත	O
ජාලය	O
හරහා	O
ශාඛා	O
119කුත්	NE
ස්වයංක්‍රීය	O
ටෙලර්	NE
යන්ත්‍ර	O
170කුත්	NE
සම්බන්ධ	O
වී	O
තිබීම	O
,	O
ගනුදෙනුකරුවන්ගේ	O
බැංකු	O
කටයුතු	O
වඩාත්	O
පහසු	O
කරයි	O
.	O
නව	O
ව්‍යවසායක	NE
සම්මාන	O
උලෙළට	O
අයදුම්පත්	O
කැඳවයි	O
ෂෙල්	NE
ලයිව්	NE
වයර්	NE
තරුණ	O
නව	O
ව්‍යවසායක	NE
සම්මාන	O
උලෙළ	O
සඳහා	O
අයදුම්පත්	O
බාර	O
ගැනීම	O
මැයි	O
14වැනි	O
දින	O
අවසන්	O
වෙයි	O
.	O
ජූලි	O
මාසයේ	O
පැවැත්වීමට	O
නියමිත	O
තරගාවලි	O
තුනෙන්	O
තේරෙන	O
ජයග්‍රාහකයන්ට	O
සැප්තැම්බර්	O
මාසයේ	O
පැවැත්වෙන	O
අවසන්	O
තරගයට	O
ඉදිරිපත්	O
වීමේ	O
අවකාශ	O
ලැබේ	O
.	O
ප්‍රථමවරට	O
මෙම	O
තරග	O
සඳහා	O
උතුරු	LOC
නැගෙනහිර	LOC
පළාත්	O
ද	O
සහභාගි	O
වනු	O
ඇත	O
.	O
අවුරුදු	O
16	O
-	O
32	O
දක්වා	O
වයස්	O
මට්ටම්වල	O
පසුවන	O
තරුණ	O
තරුණියන්	O
ස්වයං	O
රැකියාවලට	O
යොමු	O
කිරීමේ	O
අරමුණින්	O
පවත්වන	O
මෙම	O
තරගයේ	O
ජයග්‍රාහකයන්ට	O
මුදල්	O
ත්‍යාග	O
පිරිනැමීමට	O
ෂෙල්	ORG
ලයිව්	ORG
වයර්	ORG
විධිවිධාන	O
යොදා	O
ඇත	O
.	O
මෙම	O
සම්මාන	O
උලෙළ	O
සඳහා	O
අවශ්‍ය	O
අයදුම්පත්	O
පහත	O
සඳහන්	O
ස්ථානවලින්	O
ලබාගත	O
හැක	O
.	O
498	O
,	O
ආර්	LOC
.	O
ඒ	LOC
.	O
ද	LOC
මෙල්	LOC
මාවත	O
කොළඹ	LOC
03	LOC
,	O
මහජන	ORG
පුස්තකාලය	ORG
කොළඹ	LOC
07	LOC
,	O
ව්‍යාපාර	ORG
සංවර්ධන	ORG
මධ්‍යස්ථානය	ORG
කොළඹ	LOC
02	LOC
,	O
වෘත්තීය	ORG
සේවා	ORG
සංවර්ධන	ORG
මධ්‍යස්ථානය	ORG
කොළඹ	LOC
07	LOC
,	O
පහත	O
සඳහන්	O
සියලුම	O
දිස්ත්‍රික්කහි	O
වාණිජ	ORG
සහ	ORG
කර්මාන්ත	ORG
මණ්ඩලයන්	ORG
යාපනය	LOC
,	O
වවුනියා	LOC
,	O
ත්‍රිකුණාමලය	LOC
,	O
මොණරාගල	LOC
,	O
හම්බන්තොට	LOC
,	O
රත්නපුර	LOC
සහ	O
සියලුම	O
සබරගමු	ORG
සංවර්ධන	ORG
බැංකු	ORG
ශාඛාවන්හි	O
රත්නපුර	LOC
,	O
කළුතර	LOC
,	O
කෑගල්ල	LOC
සහ	O
කොළඹ	LOC
ඇතුළත්ව	O
,	O
සර්වෝදය	ORG
ප්‍රධාන	O
කාර්යාලයේ	O
සහ	O
එහි	O
තෝරාගත්	O
ශාඛාවන්හි	O
,	O
තංගල්ල	LOC
බිස්නස්	LOC
ක්‍රියේෂන්ස්	LOC
ලිමිටඩ්	LOC
සහ	O
යොධගම	LOC
ඇඹිලිපිටියේ	LOC
ග්‍රාමීය	ORG
නායකයන්	ORG
පුහුණු	ORG
කිරීමේ	ORG
ජාත්‍යන්තර	ORG
මධ්‍යස්ථානය	ORG
.	O
සුළු	O
ව්‍යාපාර	O
අරඹන්නන්ට	O
අත්වැලක්	O
විරැකියාව	O
ඉතා	O
අඩු	O
ආයෝජනයකින්	O
සාර්ථක	O
ලෙස	O
විසඳාගැනීම	O
සඳහා	O
භාවිතා	O
කළ	O
හැකි	O
විකල්පයක්	O
අත්වැල	NE
ව්‍යාපාරික	NE
සඟරාව	O
මඟින්	O
හඳුන්වා	O
ඇත	O
.	O
"	O
ව්‍යාපාරයක්	O
අරඹමු	O
"	O
නමින්	O
වෙළෙඳපොළට	O
ඉදිරිපත්	O
කර	O
ඇති	O
අත්වැල	NE
ව්‍යාපාරික	NE
සඟරාවේ	O
විශේෂ	O
අතිරේකය	O
සම්පූර්ණයෙන්ම	O
පාහේ	O
වෙන්වී	O
ඇත්තේ	O
අලුත්	O
ව්‍යාපාරයක්	O
ආරම්භ	O
කරන	O
ආකාරය	O
පිළිබඳව	O
ය	O
.	O
නව	O
ව්‍යාපාරයක්	O
ආරම්භ	O
කිරීමේ	O
වගකීම	O
මහමඟ	O
අතරමං	O
නොවී	O
සාර්ථක	O
ලෙස	O
නිම	O
කිරීමට	O
හැකි	O
දැනුම	O
ලබා	O
දීම	O
මෙහි	O
අරමුණ	O
ය	O
.	O
ව්‍යාපාරයක්	O
පවත්වා	O
ගෙන	O
යෑමේ	O
හැකියාව	O
තමාට	O
ම	O
මැනගැනීම	O
සඳහා	O
විශේෂයෙන්	O
පිළියෙළ	O
කර	O
ඇති	O
ප්‍රශ්න	O
64ක	O
ප්‍රශ්න	O
මාලාවක්	O
ද	O
මෙම	O
අතිරේකයට	O
ඇතුළත්	O
ය	O
.	O
දැනට	O
තෝරාගෙන	O
ඇති	O
ව්‍යාපාරික	O
අදහසක්	O
ඇගයීමට	O
ලක්කිරීම	O
සඳහා	O
භාවිතා	O
කළ	O
හැකි	O
තවත්	O
ප්‍රශ්න	O
මාලාවක්	O
ද	O
මෙහි	O
ඉදිරිපත්	O
කර	O
තිබේ	O
.	O
සංවර්ධන	ORG
බැංකු	ORG
මඟින්	O
ණය	O
දීම	O
සඳහා	O
අනුමත	O
කරන	O
ලද	O
ව්‍යාපෘති	O
සියයකට	O
වැඩි	O
ප්‍රමාණයක්	O
ද	O
ඇතුළත්	O
කර	O
ඇත	O
.	O
භාණ්ඩයක	O
නිෂ්පාදන	O
වියදම්	O
සොයා	O
ගැනීමටත්	O
එම	O
වියදම්	O
ව්‍යුහයට	O
ගැළපෙන	O
ආකාරයකින්	O
ව්‍යාපාරික	O
සැලැස්මක්	O
පිළියෙළ	O
කර	O
ගැනීමටත්	O
අවශ්‍ය	O
දැනුම	O
සුළු	O
ව්‍යාපාරයක්	O
පාලනය	O
කර	O
ගැනීම	O
හා	O
ව්‍යාපාරය	O
සාර්ථක	O
ලෙස	O
පාලනය	O
කර	O
ගැනීම	O
සඳහා	O
භාවිතා	O
කළ	O
හැකි	O
ඉතා	O
සරල	O
"	O
කෑෂ්කිං	NE
"	O
නමැති	O
පාලන	O
ක්‍රමය	O
සඳහා	O
ද	O
මෙහි	O
පිටු	O
කීපයක්	O
වෙන්වී	O
ඇත	O
.	O
අත්වැල	NE
ව්‍යාපාරික	O
සඟරාවේ	O
මෙහෙයවීමෙන්	O
නව	O
ව්‍යාපාරයක්	O
ආරම්භ	O
කරන්නන්	O
සඳහා	O
ගුවන්විදුලි	NE
සහ	O
රූපවාහිනී	NE
වැඩසටහන්	O
ද	O
ප්‍රාදේශීය	O
මට්ටමින්	O
පැවැත්වීමට	O
සැලසුම්	O
කර	O
ඇති	O
සම්මන්ත්‍රණ	O
රාශියක්	O
ද	O
මෙම	O
ජාතික	O
වැඩසටහනට	O
ඒකාබද්ධ	O
කර	O
තිබේ	O
.	O
සෑම	O
අඟහරුවාදා	O
දිනක	O
ම	O
පෙ	O
.	O
ව	O
.	O
10	O
.	O
30ට	O
ස්වදේශීය	ORG
සේවයෙන්	ORG
ඉදිරිපත්	O
වන	O
"	O
ව්‍යාපාරයක්	O
අරඹමු	O
"	O
විශේෂාංගය	O
මේ	O
අතරට	O
අයත්	O
නවතම	O
ව්‍යාපෘතියයි	O
.	O
වැඩි	O
විස්තර	O
දුරකථන	NE
5552524	NE
,	O
5552537	NE
ඔස්සේ	O
ලබාගත	O
හැකිය	O
.	O
වෙබ්	NE
අඩවිය	O
මඟින්	O
ගුවන්	O
ටිකට්	NE
පත්	O
වෙන්	O
කරන	O
මගීන්ට	O
එමිරේට්ස්	ORG
වෙතින්	O
දීමනා	O
එමිරේට්ස්	ORG
ගුවන්	O
සේවාවේ	O
වෙබ්	NE
අඩවිය	O
තුළින්	O
ගුවන්	O
ටිකට්	NE
පත්	O
වෙන්	O
කර	O
ගන්නා	O
මගීන්ට	O
නව	O
"	O
ස්කයිවර්ඩ්ස්	NE
මයිල්ස්	NE
"	O
දීමනා	O
හඳුන්වා	O
දී	O
ඇත	O
.	O
අන්තර්	NE
ජාලය	NE
හරහා	O
"	O
"	O
වෙබ්	NE
අඩවිය	O
ඔස්සේ	O
ගුවන්	O
ටිකට්	NE
පත්	O
වෙන්	O
කරවා	O
ගන්නා	O
"	O
ස්කයිවර්ඩ්ස්	NE
"	O
සාමාජිකයින්ට	O
සාමාන්‍යයෙන්	O
ලැබෙන	O
ස්කයිවර්ඩ්ස්	NE
සැතපුම්	NE
ප්‍රමාණයට	O
වඩා	O
වැඩි	O
ප්‍රමාණයක්	O
හිමිවනු	O
ඇත	O
.	O
මේ	O
අනුව	O
පළමු	O
පන්තියේ	O
මගීයකුට	O
පෙරට	O
වඩා	O
150%ක්	O
ද	O
ව්‍යාපාරික	NE
පන්තියේ	O
මගීයකුට	O
පෙරට	O
වඩා	O
125%ක්	O
ද	O
ආර්ථික	O
වාසි	O
ලැබෙන	O
පන්තියේ	O
මගීයකුට	O
75%ක්	O
අමතර	O
සැතපුම්	NE
ප්‍රමාණයක්	O
ද	O
හිමි	O
වේ	O
.	O
මෙමඟින්	O
එමිරේට්ස්	ORG
සහ	O
ශ්‍රී	ORG
ලංකන්	ORG
ගුවන්	O
සේවාවල	O
ස්කයිවර්ඩ්ස්	NE
වැඩසටහනේ	O
සාමාජිකත්වය	O
දරන	O
මගීයකුට	O
ඩුබායි	LOC
සිට	O
ලන්ඩන්	LOC
අතර	O
පළමු	O
පන්තියේ	O
ගුවන්	O
ගමන්	O
ටිකට්	NE
පතක්	O
වෙබ්	NE
අඩවිය	O
තුළින්	O
වෙන්	O
කරවා	O
ගැනීමේ	O
දී	O
,	O
එම	O
මගීයාට	O
සැතපුම්	NE
6828	O
ද	O
පළමු	O
පන්තියේ	O
බෝනස්	NE
දීමනාව	O
වන	O
අමතර	O
සැතපුම්	NE
6	O
,	O
828	O
ද	O
වෙබ්	NE
අඩවිය	O
ඔස්සේ	O
ටිකට්	NE
පත	O
වෙන්	O
කිරීමෙන්	O
ලැබෙන	O
බෝනස්	NE
සැතපුම්	NE
10	O
,	O
242	O
ද	O
හිමි	O
වේ	O
.	O
මේ	O
අනුව	O
එම	O
මගීයාට	O
නොමිලේ	O
ගමන්	O
කිරීමට	O
හෝ	O
තම	O
පවුලේ	O
සාමාජිකයන්ට	O
හෝ	O
මිතුරන්ට	O
ප්‍රදානය	O
කළ	O
හැකි	O
වන	O
ස්කයිවර්ඩ්ස්	NE
සැතපුම්	NE
23	O
,	O
898ක්	O
හිමිවනු	O
ඇත	O
.	O
සෙන්චරි	ORG
ඉන්සිටිටියුට්	ORG
වෙතින්	O
ඉංග්‍රීසි	NE
පාඨමාලාවක්	O
ඉංග්‍රීසි	NE
භාෂාව	O
පුහුණු	O
කරන	O
වැල්ලවත්තේ	LOC
"	O
සෙන්චරි	ORG
ඉන්ස්ටිටියුට්	ORG
"	O
ආයතනය	O
ප්‍රායෝගික	O
නව	O
ඉංග්‍රීසි	NE
පාඨමාලාවක්	O
හඳුන්වා	O
දී	O
ඇත	O
.	O
වෛද්‍යවරුන්	O
,	O
ඉංජිනේරුවන්	O
,	O
අධ්‍යක්ෂවරුන්	O
,	O
කළමනාකරුවන්	O
,	O
නීතිඥයන්	O
,	O
ගණකාධිකාරිවරුන්	O
,	O
කථිකාචාර්යවරුන්	O
,	O
විශ්ව	NE
විද්‍යාල	NE
සිසුන්	O
,	O
පරිගණක	O
ශිල්පීන්	O
,	O
ලිපිකරුවන්	O
,	O
විදේශ	O
ගතවීමට	O
බලාපොරොත්තුවන්නන්	O
සඳහා	O
හඳුන්වා	O
දී	O
ඇති	O
මෙම	O
ඉංග්‍රීසි	NE
පාඨමාලාව	O
ප්‍රවීණ	O
ඉංග්‍රීසි	NE
භාෂා	O
ආචාර්යවරයකු	O
වන	O
චම්මි	PER
මීපගේ	PER
මහතා	O
මෙහෙයවයි	O
.	O
නව	O
පාඨමාලාව	O
පිළිබඳව	O
අදහස්	O
දක්වන	O
මීපගේ	PER
මහතා	O
සමාජයේ	O
පිළිගත්	O
රැකියා	O
කරන	O
බොහෝදෙනකුට	O
ඉංග්‍රීසි	NE
කියවීමේ	O
,	O
ලිවීමේ	O
හා	O
තේරුම්	O
ගැනීමේ	O
හැකියාව	O
තිබුණත්	O
,	O
ඔවුන්ට	O
නිවැරැදි	O
ව	O
විශ්වාසයෙන්	O
යුතුව	O
දීර්ඝ	O
ලෙස	O
ඉංග්‍රීසි	NE
කතා	O
කිරීමට	O
අපහසු	O
බව	O
පවසයි	O
.	O
නමුත්	O
ඔවුන්ට	O
විධිමත්	O
ප්‍රායෝගික	O
පුහුණුවක්	O
ලබා	O
දීමෙන්	O
ඉතා	O
කෙටි	O
කාලයකින්	O
ඉංග්‍රීසි	NE
කතා	O
කිරීමට	O
මඟ	O
පැදිය	O
හැකි	O
බවත්	O
පවසයි	O
.	O
වැඩි	O
විස්තර	O
දුරකතන	NE
අංක	O
4216279	O
මඟින්	O
ලබාගත	O
හැක	O
.	O
ගල්කිස්ස	LOC
"	O
ෆාම්බීච්	ORG
"	O
හෝටලය	ORG
20වැනිදා	O
ඇරේ	O
හැම	O
ආගන්තුකයකුට	O
ම	O
පෞද්ගලිකව	O
සත්කාර	O
කිරීමේ	O
පිළිවෙත	O
පෙරදැරි	O
කරගෙන	O
ක්‍රියාත්මක	O
වන	O
ගල්කිස්ස	LOC
"	O
ෆාම්	ORG
බීච්	ORG
"	O
සංචාරක	ORG
හෝටලය	ORG
මේ	O
මස	O
විසිවැනිදා	O
විවෘත	O
වේ	O
.	O
සංචාරක	O
ව්‍යාපාරයට	O
අලුතින්	O
පිවිසෙන	O
ආයෝජකයකු	O
වන	O
දොන්	PER
යසපාල	PER
ජයසූරිය	PER
මහතා	O
රුපියල්	NE
මිලියන	O
300කට	O
අධික	O
මුදලක්	O
හෝටලය	O
සඳහා	O
ආයෝජනය	O
කර	O
තිබේ	O
.	O
තරු	NE
පංතියේ	O
පහසුකම්	O
සහිත	O
කාමර	O
43කින්	O
මෙය	O
සමන්විත	O
ය	O
.	O
එක්	O
එක්	O
කාමරයක්	O
සඳහා	O
ආවේණික	O
ගෙමිදුලකින්	O
සෑම	O
කාමරයක්	O
ම	O
සමන්විත	O
ය	O
.	O
කාමර	O
43	O
ම	O
සුන්දර	O
පිහිනුම්	O
තටාකයට	O
මුහුණලන	O
අයුරින්	O
නිර්මාණය	O
කර	O
තිබීම	O
විශේෂත්වයකි	O
.	O
"	O
ෆාම්	ORG
බීච්	ORG
"	O
හෝටලය	ORG
තවත්	O
එක්	O
සංචාරක	O
හෝටලයක්	O
පමණක්	O
නොවන	O
බවත්	O
එය	O
ඕනෑ	O
ම	O
දේශීය	O
හෝ	O
විදේශීය	O
සංචාරකයකුට	O
අලුත්	O
අත්දැකීමක්	O
එක්කරන	O
හෝටලයක්	O
බවත්	O
එහි	O
පැවැති	O
මාධ්‍ය	O
හමුවේ	O
දී	O
"	O
ෆාම්	ORG
බීච්	ORG
"	O
සාමාන්‍යාධිකාරි	O
නිමල්	PER
සංගක්කාර	PER
මහතා	O
කීය	O
.	O
මෙරට	O
හා	O
මැදපෙරදිග	LOC
තරු	NE
හෝටල්	O
රැසක	O
සේවය	O
කර	O
ඇති	O
මනා	O
පළපුරුද්දකින්	O
හෙබි	O
කාර්ය	O
මණ්ඩලයක	O
සේවය	O
ෆාම්	ORG
බීච්	ORG
හෝටලයට	ORG
ලැබෙන	O
බව	O
ද	O
සංගක්කාර	PER
මහතා	O
පැවසී	O
ය	O
.	O
ට්‍රාන්ස්ඒෂියා	ORG
හෝටලයේ	ORG
සාමාන්‍යාධිකාරි	O
ලෙස	O
කටයුතු	O
කළ	O
මිලින්ද	PER
හෙට්ටිආරච්චි	PER
මහතා	O
උපදේශකයකු	O
ලෙසත්	O
මැද	LOC
පෙරදිග	LOC
වසර	O
ගණනාවක්	O
සේවය	O
කළ	O
කපිල	PER
ජයනෙත්ති	PER
මහතා	O
විධායක	O
සූපවේදියා	O
ලෙසත්	O
ජයන්ත්	PER
පරණවිතාන	PER
මහතා	O
ආහාර	O
පාන	O
කළමනාකරු	O
ලෙසත්	O
"	O
ෆාම්	ORG
බීච්හි	ORG
"	O
කටයුතු	O
කරති	O
.	O
සාමාන්‍යාධිකාරි	O
සංගක්කාර	PER
මහතා	O
වසර	O
18ක්	O
සීගිරිය	ORG
හෝටලයේ	ORG
කළමනාකරු	O
ලෙස	O
කටයුතු	O
කර	O
ඇත	O
.	O
හෝටලයේ	O
සිට	O
විනාඩි	O
03ක	O
දී	O
ගමන්	O
කළ	O
හැකි	O
දුරකින්	O
වෙනමම	O
මුහුදු	O
වෙරළක්	O
"	O
ෆාම්	ORG
බීච්	ORG
"	O
සඳහා	O
වෙන්කර	O
ඇති	O
අතර	O
වෘත්තිය	O
ජීවිතාරක්ෂක	O
කණ්ඩායමක්	O
ආගන්තුකයන්ගේ	O
ආරක්ෂාව	O
සඳහා	O
එහි	O
යොදවා	O
තිබේ	O
.	O
ෆාම්	ORG
බීච්	ORG
හෝටලයට	ORG
අමතරව	O
ඉදිරියේ	O
දී	O
කණ්ඩලම	LOC
,	O
වැලිගම	LOC
හා	O
ත්‍රිකුණාමලය	LOC
යන	O
ප්‍රදේශවල	O
අලුතින්	O
සංචාරක	O
හෝටල	O
ඇරැඹීමට	O
"	O
ෆාම්	ORG
බීච්	ORG
"	O
සභාපති	O
දොන්	PER
යසපාල	PER
ජයවර්ධන	PER
මහතා	O
කටයුතු	O
කරගෙන	O
යන	O
බව	O
ද	O
මෙහි	O
දී	O
ප්‍රකාශ	O
කෙරිණි	O
.	O
බ්‍රිතාන්‍ය	NE
මහ	NE
කොමසාරිස්	NE
මුදල්	O
ඇමැති	O
හමුව	O
බ්‍රිතාන්‍ය	NE
මහ	NE
කොමසාරිස්	NE
ස්ටීවන්	PER
එවන්ස්	PER
මහතා	O
පසුගියදා	O
මුදල්	O
අමාත්‍යාංශයේ	O
දී	O
මුදල්	O
අමාත්‍ය	O
ආචාර්ය	O
සරත්	PER
අමුණුගම	PER
මහතා	O
හමුවී	O
සාකච්ඡා	O
කළේ	O
ය	O
.	O
එම	O
අවස්ථාවේ	O
දී	O
ද්වීපාර්ශ්වීය	O
ආර්ථික	O
කටයුතු	O
පිළිබඳව	O
ද	O
සාකච්ඡා	O
කෙරිණි	O
.	O
එසේ	O
ම	O
බ්‍රිතාන්‍යයෙන්	NE
මෙරටට	O
ලැබෙන	O
ණය	O
සහ	O
ආධාර	O
පිළිබඳවත්	O
රජයේ	O
ඉදිරි	O
සංවර්ධන	O
සැලසුම්	O
සඳහා	O
බ්‍රිතාන්‍ය	NE
සහයෝගය	O
ලබා	O
දීම	O
සම්බන්ධයෙනුත්	O
එහි	O
දී	O
දීර්ඝ	O
වශයෙන්	O
සාකච්ඡා	O
පැවැත්විණි	O
.	O
මැකිනන්ස්	ORG
ඇමෙරිකන්	ORG
එක්ස්ප්‍රස්	NE
මාධ්‍ය	O
හමුව	O
ඡායා	O
-	O
ප්‍රියන්ත	PER
හෙට්ටිගේ	PER
"	O
සිංගර්	ORG
"	O
ක්‍රිකට්	NE
තරගයේ	O
මාධ්‍ය	O
හමුව	O
සිංගර්	ORG
ආයතනයේ	O
අනුග්‍රහය	O
ලබා	O
දෙන	O
ආසියාතික	NE
කුසලාන	O
කාන්තා	O
තුන්කොන්	O
ක්‍රිකට්	NE
තරගාවලිය	O
පිළිබඳ	O
මාධ්‍ය	O
සාකච්ඡාවක්	O
පැවැත්විණි	O
.	O
ප්‍රියන්ත	PER
හෙට්ටිගේ	PER
වොන්ඩර්ලයිට්	ORG
ජයග්‍රාහකයන්	O
පී	ORG
.	O
සී	ORG
.	O
හවුස්	ORG
ආයතනයට	O
අයි	NE
එස්	NE
ඕ	NE
9000	O
-	O
2000	O
සහතිකය	O
පරිගණක	O
ක්ෂේත්‍රයේ	O
නිරත	O
පී	ORG
.	O
සී	ORG
.	O
හවුස්	ORG
ආයතනය	O
සඳහා	O
9000	O
-	O
2000	O
තත්ත්ව	O
සහතිකය	O
ප්‍රදානය	O
කිරීමේ	O
උත්සවයක්	O
කොළඹ	LOC
හිල්ටන්	ORG
හෝටලයේ	O
දී	O
පවත්වන	O
ලදී	O
.	O
ප්‍රියන්ත	PER
හෙට්ටිගේ	PER
ආර්පිකෝ	ORG
වෙළෙඳසල්හි	O
කොමර්ෂල්	ORG
බැංකු	ORG
සේවා	O
ආර්පිකෝ	ORG
සුපිරි	O
වෙළෙඳ	O
සල්	O
තුනක	O
කොමර්ෂල්	ORG
බැංකු	ORG
සේවාහල්	O
විවෘත	O
කොට	O
ඇති	O
අතර	O
ඡායාරූපයේ	O
දැක්වෙන්නේ	O
කොමර්ෂල්	ORG
බැංකුවේ	ORG
නියෝජ්‍ය	O
සාමාන්‍යාධිකාරී	O
(	O
ආයතනික	O
බැංකු	O
කටයුතු	O
)	O
හැරිස්	PER
ප්‍රේමරත්න	PER
මහතා	O
බත්තරමුල්ල	LOC
සේවාහල	O
විවෘත	O
කළ	O
අවස්ථාව	O
යි	O
.	O
සෙලින්කෝ	ORG
විශිෂ්ටයන්ට	O
සම්මාන	O
සෙලින්කෝ	ORG
රක්ෂණ	ORG
සමාගමේ	ORG
2003	O
වැඩිම	O
ආදායම්	O
ඉපැයූ	O
විශිෂ්ටයන්ට	O
සම්මාන	O
පිදීම	O
කොළඹ	LOC
හිල්ටන්	ORG
හෝටලයේ	O
දී	O
පැවැත්විණි	O
.	O
තුරඟ	O
තරග	O
ජය	O
ලබයි	O
නුවරඑළියේ	LOC
වසන්ත	O
සැණකෙළියේ	O
ශ්‍රී	ORG
ලංකා	ORG
තුරඟ	ORG
තරග	ORG
සංවිධානයේ	ORG
මෙහෙයවීමෙන්	O
ආණ්ඩුකාර	O
පළිහ	O
සඳහා	O
පැවති	O
තරගයේ	O
ජයගත්	O
අසරුවා	O
වන	O
ඉන්දියානු	NE
ජාතික	O
ආර්	PER
.	O
බී	PER
.	O
සින්ඩේ	PER
මහතාට	O
ශ්‍රී	ORG
ලංකන්	ORG
එයාර්ලයින්ස්	ORG
කළමනාකාර	O
අධ්‍යක්ෂ	O
පීටර්	PER
හිල්	PER
මහතා	O
සුබ	O
පැතු	O
අයුරු	O
.	O
මෙම	O
තුරඟ	O
තරග	O
සඳහා	O
ශ්‍රී	ORG
ලංකන්	ORG
එයාර්ලයින්	ORG
ආයතනයේ	O
අනුග්‍රහය	O
ලැබිණි	O
.	O
මහජන	ORG
බැංකුවේ	ORG
නියෝජිත	O
ආයතනවලට	O
තිළිණ	O
මහජන	ORG
බැංකුවේ	ORG
නියෝජිත	O
ආයතන	O
වශයෙන්	O
කටයුතු	O
කරන	O
කුවේට්හි	NE
විනිමය	O
හුවමාරු	O
සමාගම්	O
අතරින්	O
වැඩිම	O
ප්‍රගතියක්	O
පෙන්වා	O
ඇති	O
සමාගම්වලට	O
තිළිණ	O
ප්‍රදානය	O
කිරීම	O
කුවේට්හි	LOC
දී	O
මහජන	ORG
බැංකුවේ	ORG
සාමාන්‍යාධිකාරී	O
අශෝක	PER
ද	PER
සිල්වා	PER
මහතා	O
අතින්	O
සිදු	O
විය	O
.	O
ෂෙල්	ORG
ගෑස්	ORG
රියැදුරු	O
තිළිණ	O
ෂෙල්	ORG
ගෑස්	ORG
සමාගමේ	ORG
රියැදුරන්ගේ	O
සුරක්ෂිත	O
බව	O
හඳුනාගෙන	O
ඔවුන්ගේ	O
ක්‍රියාකාරීත්වය	O
අගයමින්	O
සුරක්ෂිත	O
රියැදුරන්ගේ	O
සමාජය	O
නමින්	O
විශේෂ	O
තිළිණයක්	O
ප්‍රදානය	O
කරන	O
ලදී	O
.	O
ගල්කිස්ස	LOC
"	O
ෆාම්බීච්	ORG
"	O
මාධ්‍ය	O
හමුව	O
ඡායා	O
:	O
තිලක්	PER
පෙරේරා	PER
බැග්ඩෑඩයේ	LOC
බෝම්බ	O
පිපිරීමකින්	O
39	O
දෙනෙක්	O
මරු	O
දකිති	O
බැග්ඩෑඩයේ	LOC
දී	O
ඉරාකයේ	LOC
බැග්ඩෑඩ	LOC
අගනුවර	O
මධ්‍යයේ	O
පෙරේදා	O
රාත්‍රියේ	O
රිය	O
බෝම්බයක්	O
පුපුරා	O
ගියේ	O
ය	O
.	O
පුද්ගලයන්	O
29	O
දෙනෙකු	O
ඉන්	O
ඝාතනය	O
විණ	O
.	O
තවත්	O
විශාල	O
ගණනක්	O
තුවාල	O
ලැබූහ	O
.	O
පස්	O
මහල්	O
හෝටල්	O
ගොඩනැගිල්ලක	O
කොටස්	O
බෝම්බයෙන්	O
කඩා	O
වැටිණ	O
.	O
එය	O
මවුන්ට්	ORG
ලෙබනන්	ORG
හෝටලයයි	ORG
.	O
එය	O
බ්‍රිතාන්‍යය	NE
ජෝර්දාන	NE
හා	O
ඊජිප්තු	NE
ජාතිකයන්	O
ඇතුළු	O
විදේශිකයන්	O
රැඳී	O
සිටි	O
හෝටලයක්	O
විය	O
.	O
බෝම්බයෙන්	O
හෝටලය	O
අවට	O
ගොඩනැගිලි	O
තුනකට	O
ද	O
හානි	O
පැමිනුණි	O
.	O
මේ	O
ප්‍රහාරය	O
සිදු	O
ව	O
ඇත්තේ	O
අමෙරිකාවේ	NE
ඉරාක	NE
ආක්‍රමණයේ	O
පළමු	O
සංවත්සරයට	O
තෙදිනක්	O
තිබියදීය	O
.	O
මෙවන්	O
ප්‍රහාර	O
එල්ල	O
වූවත්	O
ඉරාකයේ	NE
