දී	O	POST
මේ	O	DET
මාර්ගවල	O	NNN
ගමන්	O	NVB
ගන්නා	O	VP
වාහන	O	NNN
දැඩි	O	JJ
සෝදිසි	O	NVB
කිරීමකට	O	VNN
ලක්	O	?
කැරෙන	O	VP
අතර	O	POST
මහජන	O	NNN
ප්‍රවාහන	O	NNN
කටයුතු	O	NNN
මානුෂික	O	JJ
හේතු	O	NVB
මත	O	POST
පමණක්	O	RP
සිදු	O	?
කිරීමට	O	VNN
අවසර	O	NVB
ලැබෙන	O	VP
බවත්	O	CCC
වාර්තා	O	NVB
වේ	O	VFM
.	O	.
පට්ටිරුප්පුව	LOC	VP
,	O	,
මණ්ඩූර්	LOC	NNPI
,	O	,
වව්නතීව්	LOC	NNPI
,	O	,
කළුපාලම	LOC	NNPI
,	O	,
කිරාන්	LOC	NNPI
,	O	,
වාලච්චේනෙ	LOC	VP
යන	O	?
ප්‍රදේශවල	O	NNN
මාර්ග	O	NNN
මේ	O	DET
යටතට	O	POST
වැටෙයි	O	VFM
.	O	.
පසුගියදා	O	NNN
කොටි	ORG	NNPI
පාලන	O	NNN
ප්‍රදේශයට	O	NNN
එල්ල	O	NVB
වූ	O	VP
ප්‍රහාරයට	O	NNN
ආරක්ෂක	O	NNN
අංශ	O	NNN
සහය	O	NVB
ලැබුණු	O	VP
බවට	O	?
කොටි	ORG	NNPI
චෝදනා	O	NVB
කිරීමෙන්	O	VNN
පසුව	O	default
ආරක්ෂක	O	NNN
අංශ	O	NNN
මේ	O	DET
පියවර	O	NVB
ගෙන	O	VNF
ඇති	O	VP
බව	O	?
තමිල්	ORG	FRW
අලෛ	ORG	NNPI
පුවත්පත	O	NNN
වැඩිදුරටත්	O	RB
වාර්තා	O	NVB
කරයි	O	VFM
.	O	.
මන්නාරමට	LOC	NNPI
හොරෙන්	O	JVB
එන	O	VP
අයත්	O	?
හොරාට	O	JVB
ගේන	O	VP
බඩුත්	O	NNN
වැඩිවෙලා	O	VFM
ඉන්දියාවේ	LOC	NNPI
සිට	O	POST
ශ්‍රී	LOC	NNPI
ලංකාව	LOC	NNPI
බලා	O	VNF
පැමිණෙන	O	VP
සරණාගත	O	JJ
සංඛ්‍යාව	O	NNN
ක්‍රමයෙන්	O	NNN
ඉහළ	O	JJ
යන	O	?
,	O	,
එසේ	O	RB
මෙරටට	O	NNN
පැමිණෙන	O	VP
සරණාගතයන්	O	NNM
දැන	O	VNF
හෝ	O	CC
නොදැන	O	?
තමන්	O	PRP
සමඟ	O	CC
නීති	O	NNN
විරෝධි	O	JJ
බඩු	O	NNN
භාහිරාදිය	O	NNN
ද	O	RP
රැගෙන	O	VNF
එන	O	VP
බවත්	O	CCC
මන්නාරමේ	LOC	NNPI
නියෝජ්‍ය	O	JJ
රේගු	ORG	NNPI
ප්‍රධානයා	O	NNM
පවසන	O	VP
බව	O	?
වීරකේසරී	ORG	NNPI
පුවත්පත	O	NNN
කියයි	O	VFM
.	O	.
නීති	O	NNN
විරෝධී	O	JJ
ලෙස	O	POST
තලෛමන්නාරම	LOC	NNPI
හරහා	O	POST
මෙරටට	O	NNN
එන	O	VP
එකී	O	DET
සරණාගතයන්	O	NNM
රැගෙන	O	VNF
එන	O	VP
නීති	O	NNN
විරෝධී	O	JJ
භාණ්ඩ	O	NNN
රාජසන්තක	O	NNN
කළ	O	VP
යුතු	O	?
තත්ත්වයක්	O	NNN
උද්ගතවී	O	VNF
ඇතැයි	O	VV
ද	O	RP
පසුගිය	O	JJ
මාස	O	NNN
තුනක්	O	QFNUM
ඇතුළත	O	?
එලෙස	O	RB
නීති	O	NNN
විරෝධී	O	JJ
ආකාරයෙන්	O	NNN
මෙරටට	O	NNN
ගෙන	O	VNF
ආ	O	VP
රුපියල්	NE	NNPI
ලක්ෂ	O	QFNUM
දහයක්	O	QFNUM
වටිනා	O	NNN
බීඩි	NE	NNPI
තොගයක්	O	NNN
මන්නාරමේ	LOC	NNPI
පොලිසීය	O	NNN
විසින්	O	POST
අත්අඩංගුවට	O	NVB
ගෙන	O	VNF
රේගුව	ORG	NNPI
වෙත	O	POST
භාරදී	O	VNF
ඇතැයි	O	VV
ද	O	RP
එම	O	DET
පුවත්පත	O	NNN
තවදුරටත්	O	RP
හෙළි	O	JVB
කර	O	VNF
ඇත	O	VFM
.	O	.
එහෙත්	O	RP
එසේ	O	RB
රේගුව	ORG	NNPI
භාරයට	O	NNN
ගැනෙන	O	VP
නීතිවිරෝධී	O	JJ
භාණ්ඩ	O	NNN
ආරක්ෂාකාරීව	O	RB
තැබීමට	O	VNN
අවශ්‍ය	O	JJ
පහසුකම්	O	NVB
මන්නාරමේ	LOC	NNPI
නැති	O	VP
හෙයින්	O	POST
එම	O	DET
භාණ්ඩ	O	NNN
කොළඹට	LOC	NNPI
යැවෙන	O	VP
බව	O	?
ද	O	RP
වාර්තාවේ	O	VP
.	O	.
දන්ත	NE	NNPI
ධාතූන්	NE	NNPI
වැඳ	O	VNF
පුදා	O	VNF
ගනී	O	VFM
දෙමළ	ORG	NNPI
එක්සත්	ORG	JJ
විමුක්ති	ORG	NNN
පෙරමුණේ	ORG	NNN
නායක	O	NNM
හා	O	CC
හිටපු	O	JJ
පාර්ලිමේන්තු	O	NNN
මන්ත්‍රීවරයකු	O	NNM
ද	O	RP
වන	O	VP
වී	PER	VNF
.	O	.
ආනන්ද	PER	NNPA
සංගරී	PER	NNPA
මහතා	O	NNM
පසුගිය	O	JJ
දිනක	O	NNN
මහනුවර	LOC	NNPI
ශ්‍රී	LOC	NNPI
දළදා	LOC	NNPI
මාළිගය	LOC	NNN
වෙත	O	POST
ගොස්	O	VNF
දන්තධාතූන්	NE	NNPI
වහන්සේ	O	NNM
වැඳපුදාගත්	O	?
බව	O	?
වාර්තා	O	NVB
වේ	O	VFM
.	O	.
මේ	O	DET
දිනවල	O	NNN
පැවැත්වෙන	O	VP
දළදා	NE	NNPI
ප්‍රදර්ශනයට	O	NNN
සංගරී	PER	NNPA
මහතා	O	NNM
සහභාගි	O	?
වී	O	VNF
ඇත්තේ	O	VP
මධ්‍යම	LOC	JJ
පළාත්	LOC	NNN
ප්‍රධාන	O	JJ
අමාත්‍ය	O	NNM
වසන්ත	PER	NNN
අළුවිහාරේ	PER	NNPA
මහතා	O	NNM
සමගිනි	O	POST
.	O	.
දළදා	NE	NNPI
ප්‍රදර්ශනය	O	NVB
නැරඹීම	O	VNN
සඳහා	O	POST
ජපාන	LOC	NNPI
,	O	,
තායිලන්ත	LOC	NNPI
,	O	,
චීන	LOC	NNPI
,	O	,
සිංගප්පූරු	LOC	NNPI
,	O	,
බුරුමය	LOC	NNPI
,	O	,
මැලේසියාව	LOC	NNPI
,	O	,
කොරියාව	LOC	NNPI
යන	O	?
රටවල	O	NNN
වැසියන්	O	NNM
ද	O	RP
විශාල	O	JJ
වශයෙන්	O	POST
පැමිණෙන	O	VP
බවත්	O	CCC
වීරකේසරී	ORG	NNPI
පුවත්පත	O	NNN
වාර්තා	O	NVB
කර	O	VNF
තිබුණි	O	VFM
.	O	.
ඔබට	O	PRP
ලැබුණු	O	VP
ජනවරමට	O	NNN
යුක්තිය	O	NNN
ඉටුකරන්න	O	VNN
ප්‍රභාකරන්	PER	NNPA
මැතිවරණයේ	O	NNN
දී	O	POST
ජනතාව	O	NNM
ලබා	O	VNF
දුන්	O	VP
ජනවරමට	O	NNN
යුක්තිය	O	NNN
ඉටු	O	JVB
කිරීම	O	VNN
සඳහා	O	POST
ක්‍රියා	O	NVB
කළ	O	VP
යුතු	O	?
බවත්	O	CCC
,	O	,
ජනතාව	O	NNM
අතරට	O	POST
ගොස්	O	VNF
ඒ	O	DET
ජනතාව	O	NNM
සමඟ	O	CC
එක්ව	O	CC
ක්‍රියා	O	NVB
කළ	O	VP
යුතු	O	?
බවත්	O	CCC
කොටි	ORG	NNPI
නායක	O	NNM
වේළුපිල්ලේ	PER	NNPA
ප්‍රභාකරන්	PER	NNPA
කියයි	O	VFM
.	O	.
ජනතාවට	O	NNM
දුන්	O	VP
පොරොන්දු	O	NVB
ඉටු	O	JVB
කිරීම	O	VNN
සඳහා	O	POST
සාමුහිකව	O	RB
ක්‍රියා	O	NVB
කළ	O	VP
යුතු	O	?
බවත්	O	CCC
,	O	,
නැගෙනහිර	LOC	NNPI
පළාතේ	O	NNN
ඇතිවූ	O	VP
නොසන්සුන්තාව	O	NNN
හේතුවන්	O	NNN
ශෝකයටත්	O	NNN
පීඩාවටත්	O	NNN
පත්ව	O	VNF
සිටින	O	VP
ජනතාව	O	NNM
හමුවී	O	VNF
ඔවුන්ව	O	PRP
අස්වසාලීම	O	VNN
සඳහා	O	POST
දෙමළ	ORG	NNPI
ජාතික	ORG	NNN
සන්ධානයේ	ORG	NNN
පාර්ලිමේන්තු	O	NNN
මන්ත්‍රීවරුන්	O	NNM
විසිදෙදෙනා	O	QFNUM
ම	O	RP
නැගෙනහිර	LOC	NNPI
ගොස්	O	VNF
එම	O	DET
ජනතාවගේ	O	NNM
දුක	O	JVB
සැප	O	NNN
සොයා	O	VNF
බැලිය	O	VP
යුතු	O	?
බවත්	O	CCC
කොටි	ORG	NNPI
නායක	O	NNM
වේළුපිල්ලේ	PER	NNPA
ප්‍රභාකරන්	PER	NNPA
පසුගියදා	O	NNN
ඔහු	O	PRP
හමුවූ	O	POST
දෙමළ	ORG	NNPI
ජාතික	ORG	NNN
සන්ධානයේ	ORG	NNN
නියෝජිතයන්ට	O	NNM
පවසා	O	VNF
ඇතැයි	O	VV
වීරකේසරී	ORG	NNPI
පුවත්පත	O	NNN
වාර්තා	O	NVB
කරයි	O	VFM
.	O	.
කොටි	ORG	NNPI
මැතිවරණ	O	NNN
නිරීක්ෂකයනට	O	NNM
අප්‍රිකානු	ORG	NNPI
කොංග්‍රසයෙන්	ORG	NNN
පැසසුම්	O	JVB
දකුණු	LOC	NNN
අප්‍රිකාවේ	LOC	NNPI
පැවැති	O	VP
මහ	O	JJ
මැතිවරණය	O	NNN
සාමකාමි	O	JJ
හා	O	CC
සාධාරණ	O	JJ
මැතිවරණයක්	O	NNN
බවට	O	?
පත්වීමෙහිලා	O	VNN
කොටි	ORG	NNPI
සංවිධානයේ	O	NNN
උසස්	O	JJ
නිරීක්ෂණය	O	NVB
බෙහෙවින්	O	DET
ඉවහල්	O	JVB
වූ	O	VP
බව	O	?
එම	O	DET
මැතිවරණයෙන්	O	NNN
විශිෂ්ට	O	JJ
ජයග්‍රහණයක්	O	NNN
අත්කර	O	VNF
ගත්	O	VP
අප්‍රිකානු	ORG	NNPI
ජාතික	ORG	NNN
කොංග්‍රසය	ORG	NNN
ප්‍රසංසා	O	NNN
කළ	O	VP
බව	O	?
වීරකේසරී	ORG	NNPI
පුවත්පත	O	NNN
කියයි	O	VFM
.	O	.
එම	O	DET
නිරීක්ෂණ	O	NNN
කටයුතු	O	NNN
සඳහා	O	POST
කොටි	ORG	NNPI
සාම	O	NNN
ලේකම්	O	NNM
පුලිදේවන්	PER	NNM
ඇතුළු	O	POST
කොටි	ORG	NNPI
නියෝජිතයන්	O	NNM
පස්දෙනෙකුගෙන්	O	NNM
යුත්	O	?
කණ්ඩායමක්	O	NNN
සහභාගි	O	?
විය	O	VFM
.	O	.
නිරීක්ෂණ	O	NNN
කටයුතු	O	NNN
අවසන්	O	JVB
කර	O	VNF
අප්‍රිකානු	LOC	NNPI
මාධ්‍ය	O	NNN
වෙත	O	POST
අදහස්	O	NVB
දක්වා	O	POST
ඇති	O	VP
පුලිදේවන්	PER	NNM
"	O	"
ශ්‍රී	ORG	NNPI
ලංකාවේ	ORG	NNPI
මැතිවරණ	O	NNN
කිසිවිටෙකත්	O	DET
සාමකාමී	O	JJ
හා	O	CC
සාධාරණ	O	JJ
ආකාරයෙන්	O	NNN
නොපැවැත්වෙන	O	VP
බවත්	O	CCC
,	O	,
ප්‍රචණ්ඩ	O	JJ
මැතිවරණ	O	NNN
සංස්කෘතියක්	O	NNN
ශ්‍රී	LOC	NNPI
ලංකාවේ	LOC	NNPI
දේශපාලනඥයන්	O	NNM
විසින්	O	POST
නිර්මාණය	O	NVB
කර	O	VNF
ඇති	O	VP
බවත්	O	CCC
,	O	,
අප්‍රිකාවේ	LOC	NNPI
පැවැති	O	VP
සාමකාමී	O	JJ
හා	O	CC
සාධාරණ	O	JJ
මැතිවරණය	O	NNN
ලෝකයට	O	NNN
ආදර්ශයක්	O	NVB
බවත්	O	CCC
ප්‍රකාශ	O	VNB
කර	O	VNF
ඇත	O	VFM
.	O	.
අවුරුදු	O	NNN
සති	O	NNN
අන්තයේ	O	NNN
කොමර්ෂල්	ORG	NNPI
බැංකු	ORG	NNN
ඒ	NE	DET
ටී	NE	NNPI
එම්	NE	NNPI
යන්ත්‍රවලින්	O	NNN
මිලියන	O	QFNUM
625ක්	O	QFNUM
ගෙවයි	O	VFM
අප්‍රේල්	O	NNPI
මස	O	NNN
පැවැති	O	VP
දින	O	NNN
5ක	O	QFNUM
අවුරුදු	O	NNN
සති	O	NNN
අන්තය	O	NNN
තුළ	O	POST
කොමර්ෂල්	ORG	NNPI
බැංකුවේ	ORG	NNN
ඒ	NE	DET
ටී	NE	NNPI
එම්	NE	NNPI
ජාලයට	O	NNN
සම්බන්ධ	O	POST
යන්ත්‍ර	O	NNN
170	O	QFNUM
මඟින්	O	POST
රුපියල්	NE	NNPI
මිලියන	O	QFNUM
625ක	O	QFNUM
මුදලක්	O	NNN
ආපසු	O	RB
ගෙවා	O	VNF
ඇති	O	VP
බව	O	?
එම	O	DET
බැංකුව	O	NNN
පවසයි	O	VFM
.	O	.
කොමර්ෂල්	ORG	NNPI
බැංකුවේ	ORG	NNN
නියෝජ්‍ය	O	JJ
සාමාන්‍යාධිකාරි	O	NNM
(	O	(
පුද්ගල	O	NNM
බැංකු	O	NNN
කටයුතු	O	NNN
)	O	)
රවි	PER	FRW
ඩයස්	PER	NNPA
මහතා	O	NNM
පවසන	O	VP
අන්දමට	O	NNN
මෙම	O	DET
කාලය	O	NNN
තුළ	O	POST
මුදල්	O	NNN
ආපසු	O	RB
ගැනීම්	O	VNN
151	NE	QFNUM
,	O	,
000කට	NE	QFNUM
ආසන්න	O	POST
සංඛ්‍යාවක්	O	NNN
සිදුවී	O	VNF
ඇති	O	VP
අතර	O	POST
අධික	O	JJ
ලෙස	O	POST
භාවිතය	O	NNN
නිසා	O	RP
ඒ	NE	DET
ටී	NE	NNPI
එම්	NE	NNPI
වැඩි	O	JJ
ප්‍රමාණයකට	O	NNN
කිහිපවතාවක්	O	?
ම	O	RP
මුදල්	O	NNN
ඇතුළත්	O	?
කිරීමට	O	VNN
ද	O	RP
සිදුවී	O	VNF
ඇත	O	VFM
.	O	.
වෙනත්	O	DET
බැංකුවල	O	NNN
කාඩ්පත්	O	NNN
හිමියන්	O	NNM
මෙන්ම	O	POST
දේශීය	O	NNN
හා	O	CC
විදේශීය	O	JJ
කාඩ්පත්	O	NNN
හිමියන්	O	NNM
ද	O	RP
මෙම	O	DET
වාර්තාගත	O	VP
මුදල්	O	NNN
ආපසු	O	RB
ගැනීම	O	VNN
සඳහා	O	POST
දායක	O	NVB
වී	O	VNF
ඇත	O	VFM
.	O	.
මෙයට	O	PRP
අමතරව	O	RB
කැට්	NE	NNPI
කාඩ්පත්	O	NNN
හිමියන්	O	NNM
විසින්	O	POST
කර	O	VNF
ඇති	O	VP
ශේෂය	O	NNN
පරීක්ෂා	O	NVB
කිරීම්	O	VNN
සංඛ්‍යාව	O	NNN
සහ	O	CC
ඉල්ලුම්	O	NVB
කරන	O	VP
ලද	O	VP
කෙටි	O	JJ
බැංකු	O	NNN
ප්‍රකාශන	O	NNN
සංඛ්‍යාව	O	NNN
48	NE	QFNUM
,	O	,
000කි	NE	QFNUM
.	O	.
170ක	NE	QFNUM
ඒ	NE	DET
ටී	NE	NNPI
එම්	NE	NNPI
සංඛ්‍යාවකින්	O	NNN
සමන්විත	O	?
වූ	O	VP
කොමර්ෂල්	ORG	NNPI
බැංකු	ORG	NNN
ඒ	NE	DET
ටී	NE	NNPI
එම්	NE	NNPI
ජාලය	O	NNN
දිවයිනේ	O	NNN
විශාලතම	O	PRP
ජාලය	O	NNN
වීමත්	O	VNN
,	O	,
බැංකුව	O	NNN
විසින්	O	POST
යොදා	O	VNF
ගෙන	O	VNF
ඇති	O	VP
සුපිරි	O	JJ
තාක්ෂණයෙන්	O	NNN
යන්ත්‍ර	O	NNN
භාවිතාවේ	O	NNN
මෙබඳු	O	?
ඉක්මන්	O	RB
වැඩිවීමක්	O	VNN
ඇතිවීමට	O	VNN
බලපෑ	O	VP
ප්‍රධාන	O	JJ
සාධක	O	NNN
ලෙස	O	POST
සැලකිය	O	VP
හැකිය	O	?
.	O	.
කොමර්ෂල්	ORG	NNPI
බැංකුව	ORG	NNN
"	O	"
මාස්ටර්	ORG	NNPA
කාඩ්	ORG	NNPI
ජාත්‍යන්තරය	ORG	NNPI
"	O	"
සමඟ	O	CC
සම්බන්ධවී	O	POST
ඇති	O	VP
බැවින්	O	RB
ලොව	O	NNN
පුරා	O	POST
විසිරුණු	O	VP
ජාලයේ	O	NNN
ඒ	NE	DET
ටී	NE	NNPI
එම්	NE	NNPI
යන්ත්‍ර	O	NNN
මිලියනයකට	O	QFNUM
අධික	O	JJ
සංඛ්‍යාවක්	O	NNN
සමඟ	O	CC
ගනුදෙනු	O	VP
කිරීමටත්	O	VNN
,	O	,
මිලියන	O	QFNUM
4ට	O	QFNUM
අධික	O	JJ
වෙළෙඳුන්	O	NNM
සංඛ්‍යාවකගෙන්	O	NNN
සමන්විත	O	?
"	O	"
"	O	"
වෙළෙඳ	O	NNN
ජාලයෙන්	O	NNN
භාණ්ඩ	O	NNN
මිලදී	O	VNF
ගැනීමටත්	O	VNN
කැට්	NE	NNPI
කාඩ්පත්	O	NNN
හිමියන්ට	O	NNM
හැකියාව	O	NNN
ලැබී	O	VNF
ඇත	O	VFM
.	O	.
කොයින්ස්	ORG	NNPI
වෙතින්	O	POST
ස්ට්‍රෝබෙරි	NE	NNPI
බීර	NE	NNPI
ත්‍රී	ORG	NNPI
කොයින්ස්	ORG	NNPI
සමාගම්	O	NNN
ස්ට්‍රෝබෙරි	NE	NNPI
රසැති	O	NNM
නව	O	JJ
බීර	NE	NNPI
වර්ගයක්	O	NNN
හඳුන්වා	O	VNF
දී	O	POST
ඇත	O	VFM
.	O	.
"	O	"
ත්‍රී	ORG	NNPI
කොයින්ස්	ORG	NNPI
ෆයින්	NE	NNPI
ස්ට්‍රෝබෙරි	NE	NNPI
පිල්ස්	NE	NNPI
"	O	"
යන	O	?
නමින්	O	POST
මෙම	O	DET
බීර	NE	NNPI
වර්ගය	O	NNN
හඳුන්වා	O	VNF
දී	O	POST
ඇත	O	VFM
.	O	.
බෙල්ජියානු	NE	NNPI
පලතුරු	O	NNN
බීරවලට	NE	NNPI
සමාන	O	JJ
,	O	,
මෙම	O	DET
බීර	NE	NNPI
වර්ගයේ	O	NNN
මද්‍යසාර	NE	JJ
ප්‍රතිශතය	O	NNN
සියයට	O	QFNUM
6	NE	QFNUM
.	O	.
6වන	O	QFNUM
බව	O	?
සමාගම	O	NNN
පවසයි	O	VFM
.	O	.
රතට	O	NNN
හුරු	O	NVB
දුඹුරු	O	NVB
පැහැති	O	NNN
මෙම	O	DET
බීර	NE	NNPI
මිහිරි	O	JJ
පලතුරු	O	NNN
සුවඳකින්	O	NNN
සහ	O	CC
පලතුරු	O	NNN
හා	O	CC
මෝල්ට්	NE	NNPI
රසයකින්	O	NNN
යුත්	O	?
බවත්	O	CCC
,	O	,
එය	O	PRP
පිපාසය	O	NVB
සංසිඳවීමට	O	VNN
වඩාත්	O	RP
සුදුසු	O	JJ
වනු	O	VP
ඇතැයි	O	VV
බීර	NE	NNPI
පෙරීම්	O	VNN
අංශයේ	O	NNN
ප්‍රධානී	O	NNF
ජනක	PER	VNF
ජයසිංහ	PER	NNPA
මහතා	O	NNM
පවසයි	O	VFM
.	O	.
ස්වාභාවික	O	JJ
ස්ට්‍රෝබෙරි	NE	NNPI
සමඟ	O	CC
ජර්මනියෙන්	LOC	NNPI
ආනයනය	O	NVB
කරන	O	VP
මෝල්ට්	NE	NNPI
,	O	,
පර්ල්	NE	FRW
සහ	O	CC
මැග්නම්	NE	RP
හොප්ස්	NE	NNPI
හා	O	CC
ඊස්ට්	NE	NNPI
මුසු	O	JVB
කොට	O	VNF
මෙම	O	DET
බීර	NE	NNPI
පෙරන	O	VP
බව	O	?
ද	O	RP
ඔහු	O	PRP
කියයි	O	VFM
.	O	.
ග්ලෝ	ORG	NNPI
,	O	,
එවලන්	ORG	NNPA
පබ්	ORG	FRW
,	O	,
එස්	ORG	NNPA
.	O	.
එස්	ORG	NNPA
.	O	.
සී	ORG	NNPI
.	O	.
,	O	,
ඩෙලි	ORG	NNPI
මාර්කට්	ORG	NNPI
,	O	,
ඩෙලි	ORG	NNPI
ෆ්‍රාන්ස්	ORG	NNPI
,	O	,
මොලිස්	ORG	NNPA
,	O	,
ගෝල්ඩන්	ORG	NNPI
මයිල්	ORG	NNPA
,	O	,
කැන්ඩි	ORG	NNPI
බේ	ORG	NNPI
,	O	,
ක්‍රෙස්කැට්	ORG	NNN
,	O	,
අරුගම්	ORG	NNPA
බේහි	ORG	NNPI
සයැම්	ORG	NNPI
විව්	ORG	NNPI
සහ	O	CC
ඔඩෙල්	ORG	NNPI
යන	O	?
ස්ථානවලින්	O	NNN
මෙම	O	DET
බීර	NE	NNPI
රස	O	NVB
විඳිය	O	VNN
හැකි	O	?
ය	O	RP
.	O	.
ජනතාවට	O	NNM
උසස්	O	JJ
රසයක්	O	NNN
හා	O	CC
ඉහළ	O	JJ
ප්‍රමිතියක්	O	NNN
ඇති	O	VP
බීර	NE	NNPI
වර්ගයක්	O	NNN
ලබා	O	VNF
දීම	O	VNN
සඳහා	O	POST
මෙය	O	PRP
වෙළෙඳපොළට	O	NNN
හඳුන්වා	O	VNF
දුන්	O	VP
බව	O	?
,	O	,
ත්‍රී	ORG	NNPI
කොයින්ස්	ORG	NNPI
සමාගමේ	O	NNN
විධායක	O	JJ
නියෝජ්‍ය	O	JJ
සභාපති	O	NNM
අශාන්	PER	NNPA
කන්නන්ගර	PER	NNPA
මහතා	O	NNM
කියයි	O	VFM
.	O	.
මෙම	O	DET
විශේෂිත	O	JJ
බීර	NE	NNPI
කේෂ්ත්‍රයට	O	NNN
කාන්තාවන්	O	NNF
වැඩි	O	JJ
ප්‍රමාණයක්	O	NNN
අවතීර්ණ	O	JVB
වන	O	VP
බව	O	?
පැවසූ	O	VP
කන්නන්ගර	PER	NNPA
මහතා	O	NNM
ෆයින්	NE	NNPI
ස්ට්‍රෝබෙරි	NE	NNPI
පිල්ස්	NE	NNPI
වැනි	O	POST
බීර	NE	NNPI
නිසා	O	RP
ඔවුන්ට	O	PRP
බීර	NE	NNPI
රස	O	NVB
විඳීමට	O	VNN
වැඩි	O	JJ
අවකාශයක්	O	NNN
ලැබෙන	O	VP
බව	O	?
සඳහන්	O	NVB
කළේ	O	VP
ය	O	RP
.	O	.
දේශීය	O	NNN
බීර	NE	NNPI
නිෂ්පාදනයේ	O	NNN
දී	O	POST
,	O	,
එයට	O	PRP
වැඩි	O	JJ
වටිනාකමක්	O	NNN
ලබා	O	VNF
දීමට	O	VPP
විශේෂිත	O	JJ
බීර	NE	NNPI
නිෂ්පාදනය	O	NVB
කරන	O	VP
ත්‍රී	ORG	NNPI
කොයින්ස්	ORG	NNPI
සමාගම	O	NNN
ප්‍රථමවරට	O	QFNUM
කෑන්වල	NE	NNPI
ඇසිරූ	O	VP
බීර	NE	NNPI
මෙරට	O	NNN
වෙළෙඳපොළට	O	NNN
හඳුන්වා	O	VNF
දුන්නේ	O	VP
ය	O	RP
.	O	.
සුබ	O	JVB
ආකල්ප	O	NNN
වැඩමුළුව	O	NNN
සාර්ථකයි	O	?
දිවයිනේ	O	NNN
ප්‍රමුඛ	O	JJ
සුබ	O	JVB
ආකල්ප	O	NNN
පුහුණු	O	NVB
කිරීමේ	O	VNN
ආයතනයක්	O	NNN
වන	O	VP
අයි	ORG	NNPI
බී	ORG	NNPA
එම්	ORG	NNPI
සී	ORG	NNPI
ආයතනය	O	NNN
පසුගිය	O	JJ
පාසල්	O	NNN
නිවාඩු	O	NNN
කාලයේ	O	NNN
පාසල්	O	NNN
සිසුන්	O	NNM
සඳහා	O	POST
ඔවුන්ගේ	O	PRP
වටිනා	O	NNN
කාලය	O	NNN
ප්‍රයෝජනවත්	O	NNN
වන	O	VP
පරිදි	O	POST
කළමනාකරණය	O	NVB
කිරීම	O	VNN
සඳහා	O	POST
සුබ	O	JVB
ආකල්ප	O	NNN
වර්ධනය	O	NVB
පුහුණු	O	NVB
කිරීමේ	O	VNN
වැඩමුළුවක්	O	NNN
ගංගොඩවිල	ORG	NNPI
නුගේගොඩ	ORG	NNPI
හෙල්ප්	ORG	NNN
ඒජ්	ORG	NNPI
ආයතනයේ	O	NNN
දී	O	POST
පවත්වන	O	VP
ලදී	O	VFM
.	O	.
මානසික	O	NNN
ශක්තිය	O	NNN
හඳුනා	O	VNF
ගැනීම	O	VNN
සහ	O	CC
දියුණු	O	JVB
කිරීම	O	VNN
,	O	,
ඍණ	O	NNN
සිතුවිලි	O	NNN
සහ	O	CC
අහේතුවාදී	O	JJ
සිතුවිලි	O	NNN
නිසා	O	RP
හටගන්නා	O	VP
මානසික	O	NNN
පසුබෑම	O	VNN
දුරු	O	JVB
කිරීම	O	VNN
ජීවිතය	O	NNN
පිළිබඳ	O	POST
සහ	O	CC
තමා	O	PRP
පිළිබඳ	O	POST
අවබෝධය	O	NNN
වැඩිදියුණු	O	JJ
කිරීම	O	VNN
.	O	.
අධිෂ්ඨාන	O	NNN
ශක්තිය	O	NNN
දියුණු	O	JVB
කොට	O	VNF
පෞරුෂ	O	NNN
වර්ධනයක්	O	NNN
ඇති	O	VP
කර	O	VNF
ගැනීම	O	VNN
සඳහා	O	POST
මඟ	O	NVB
පෙන්වීම	O	VNN
,	O	,
පුළුල්	O	JVB
ජීවන	O	NNN
දර්ශනයක්	O	NNN
ඇති	O	VP
විශිෂ්ට	O	JJ
පුද්ගලයකු	O	NNM
බවට	O	?
පත්	O	?
කිරීමට	O	VNN
අවශ්‍ය	O	JJ
මූලික	O	JJ
අඩිතාලම	O	NNN
දැමීම	O	VNN
සඳහා	O	POST
අවශ්‍ය	O	JJ
කරුණු	O	NNN
පෙන්වා	O	VNF
දීම	O	VNN
මෙම	O	DET
වැඩමුළුවේ	O	NNN
අන්තර්ගත	O	NVB
විය	O	VFM
.	O	.
අයි	ORG	NNPI
බී	ORG	NNPA
එම්	ORG	NNPI
සී	ORG	NNPI
ආයතනයේ	O	NNN
ප්‍රධාන	O	JJ
පුහුණුකරුවන්	O	NNN
වන	O	VP
ඒ.	O	NNPI
ජී.	O	NNPA
එස්.	O	NNPA
සේනාධීර	PER	NNPA
මහතා	O	NNM
සහ	O	CC
.	O	.
පත්මසීලි	PER	NNPA
මහත්මිය	O	NNF
මෙම	O	DET
වැඩමුළුව	O	NNN
මෙහෙයවූහ	O	VFM
.	O	.
එමිරේට්ස්	ORG	NNPI
ගුවන්	O	NNN
සේවයට	O	NNN
සම්මාන	O	NNN
රැසක්	O	NNN
ජාත්‍යන්තර	O	JJ
ගුවන්	O	NNN
මගීන්	O	NNM
කෝටියක්	O	QFNUM
ආශ්‍රයෙන්	O	POST
ස්කයිට්‍රැක්ස්	ORG	NNPI
වෙබ්	ORG	NNPI
අඩවිය	O	NNN
විසින්	O	POST
කරන	O	VP
ලද	O	VP
සමීක්ෂණයක	O	NNN
දී	O	POST
එමිරේට්ස්	ORG	NNPI
ගුවන්	O	NNN
